edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type
139,73.95493_30.44602,73.75820_30.36303,,29.46368992702545,"LINESTRING (73.95493349740076 30.446015782629058, 73.938720703125 30.42621491093162, 73.92880859375 30.41925690311912, 73.916259765625 30.41730377811912, 73.89951171875 30.422381903119117, 73.90175781250002 30.41583893436912, 73.90380859375 30.401629949994117, 73.90566406250002 30.395038153119117, 73.88720703125 30.396747137494117, 73.8671875 30.387713934369117, 73.85146484375002 30.37287018436912, 73.84492187500001 30.357196356244117, 73.83408203125 30.352655340619116, 73.769775390625 30.36774323124412, 73.75819810532559 30.36302506333424)",0
140,73.75820_30.36303,73.52403_30.27407,,29.4636899270254,"LINESTRING (73.75819810532559 30.36302506333424, 73.6998046875 30.339227606244116, 73.6646484375 30.31745026249412, 73.64892578125 30.31757233280662, 73.63271484375002 30.32282135624412, 73.61220703125002 30.32611725468162, 73.600341796875 30.325311590619116, 73.58974609375002 30.322870184369116, 73.580078125 30.31879303593162, 73.570556640625 30.313104559369116, 73.539794921875 30.277704168744116, 73.53369140625 30.27704498905662, 73.524031922621 30.274072199698388)",0
141,73.52403_30.27407,73.32245_30.16935,,29.463689927024337,"LINESTRING (73.524031922621 30.274072199698388, 73.50537109375 30.268329168744117, 73.453857421875 30.24420807499412, 73.4365234375 30.233661199994117, 73.41787109375002 30.224725653119116, 73.3974609375 30.218622137494116, 73.340576171875 30.21625397343162, 73.33154296875 30.210077215619116, 73.33310546875 30.196795965619117, 73.33925781250002 30.18451569218162, 73.343994140625 30.181512762494116, 73.334716796875 30.171405340619117, 73.323974609375 30.169452215619117, 73.32245256253755 30.169348045113132)",0
142,73.32245_30.16935,73.15766_30.09543,,29.463689927025666,"LINESTRING (73.32245256253755 30.169348045113132, 73.3111328125 30.168573309369116, 73.296875 30.16168854374412, 73.290283203125 30.150018621869116, 73.286865234375 30.13666412968162, 73.27978515625 30.128924871869117, 73.2626953125 30.13434479374412, 73.25332031250002 30.14630768436912, 73.24462890625 30.161981512494116, 73.2330078125 30.170672918744117, 73.21484375 30.16168854374412, 73.21230468750002 30.14923737186912, 73.2255859375 30.12506744999412, 73.218017578125 30.12067291874412, 73.20332031250001 30.11737702030662, 73.15766308437335 30.095434448341642)",0
143,73.15766_30.09543,72.94058_29.98710,,29.463689927024653,"LINESTRING (73.15766308437335 30.095434448341642, 73.13916015625 30.086542059369116, 73.13173828125002 30.085711981244117, 73.05322265625 30.093377996869116, 73.047119140625 30.085809637494116, 73.0337890625 30.055292059369116, 72.945068359375 29.989618231244116, 72.94058458335712 29.98709500826935)",0
144,72.94058_29.98710,72.72813_29.90635,,29.46368992702544,"LINESTRING (72.94058458335712 29.98709500826935, 72.9326171875 29.98261139530662, 72.92685546875 29.98663971561912, 72.92294921875 30.00360748905662, 72.91328125000001 30.00800202030662, 72.888427734375 30.004022528119116, 72.86962890625 29.996600653119117, 72.834228515625 29.963641668744117, 72.813232421875 29.956170965619116, 72.787353515625 29.95270416874412, 72.76767578125 29.94342682499412, 72.728271484375 29.91522858280662, 72.72812552891027 29.906349625368126)",0
145,72.72813_29.90635,72.52316_29.83466,,29.463689927024912,"LINESTRING (72.72812552891027 29.906349625368126, 72.728125 29.90631744999412, 72.7099609375 29.90241119999412, 72.6626953125 29.90155670780662, 72.635498046875 29.89252350468162, 72.63007812500001 29.87103912968162, 72.62998046875 29.845965887494117, 72.61835937500001 29.82587311405662, 72.599365234375 29.83930084843162, 72.58212890625 29.84137604374412, 72.542724609375 29.83331940311912, 72.52315869333927 29.83466080161802)",0
146,72.52316_29.83466,72.29341_29.78191,,29.46368992702605,"LINESTRING (72.52315869333927 29.83466080161802, 72.5220703125 29.834735418744117, 72.491455078125 29.848504949994116, 72.47373046875 29.85321686405662, 72.453125 29.851581121869117, 72.391845703125 29.83331940311912, 72.3720703125 29.83856842655662, 72.362060546875 29.83844635624412, 72.35761718750001 29.829608465619117, 72.35429687500002 29.81757233280662, 72.34560546875002 29.80756256718162, 72.33447265625 29.80255768436912, 72.32363281250002 29.80536530155662, 72.30068359375002 29.788690496869116, 72.29340560122847 29.781906571725013)",0
147,72.29341_29.78191,72.14986_29.63107,,29.46368992702604,"LINESTRING (72.29340560122847 29.781906571725013, 72.281982421875 29.771258856244117, 72.26601562500002 29.748309637494117, 72.258056640625 29.73285553593162, 72.254638671875 29.719745184369117, 72.249609375 29.71173737186912, 72.23759765625002 29.711297918744116, 72.21035156250002 29.71600983280662, 72.19619140625002 29.713153387494117, 72.185546875 29.70551178593162, 72.177978515625 29.694598699994117, 72.17275390625002 29.68183014530662, 72.18408203125 29.676044012494117, 72.18427734375001 29.671747137494116, 72.1787109375 29.66742584843162, 72.17275390625002 29.661395574994117, 72.169921875 29.66083405155662, 72.15576171875 29.661395574994117, 72.148193359375 29.659540106244116, 72.14794921875 29.65521881718162, 72.15078125000002 29.650409246869117, 72.15234375 29.647088934369116, 72.14986248623741 29.631073504628763)",0
148,72.14986_29.63107,71.98043_29.49065,,29.463689927025563,"LINESTRING (72.14986248623741 29.631073504628763, 72.149658203125 29.629754949994116, 72.15244140625 29.61090729374412, 72.15859375000002 29.59332916874412, 72.166015625 29.579461981244116, 72.11611328125002 29.555682684369117, 72.10068359375 29.552118231244116, 72.07724609375 29.55109284061912, 72.064697265625 29.546991278119116, 72.04248046875 29.52423737186912, 72.01845703125002 29.50665924686912, 71.98427734375002 29.49140045780662, 71.98042644489627 29.490648329124248)",0
149,71.98043_29.49065,71.76628_29.46134,,29.46368992702459,"LINESTRING (71.98042644489627 29.490648329124248, 71.94677734375 29.48407623905662, 71.91318359375 29.49005768436912, 71.9166015625 29.473895574994117, 71.91884765625002 29.469598699994116, 71.901123046875 29.46246979374412, 71.88134765625 29.46222565311912, 71.81689453125 29.476190496869116, 71.80615234375 29.477069403119117, 71.8013671875 29.464374090619117, 71.7958984375 29.45490143436912, 71.78857421875 29.449090887494116, 71.777587890625 29.45868561405662, 71.7662814823507 29.461344786734376)",0
150,71.76628_29.46134,71.57885_29.39164,,29.4636899270258,"LINESTRING (71.7662814823507 29.461344786734376, 71.76357421875002 29.46198151249412, 71.749267578125 29.459735418744117, 71.71962890625002 29.442645574994117, 71.7109375 29.45038483280662, 71.70458984375 29.465350653119117, 71.69345703125 29.477069403119117, 71.667724609375 29.47370026249412, 71.61865234375 29.423211981244116, 71.58984375 29.40814850468162, 71.59189453125 29.40363190311912, 71.59521484375 29.39215729374412, 71.59736328125001 29.38764069218162, 71.589453125 29.38800690311912, 71.57884697854192 29.391639145056818)",0
151,71.57885_29.39164,71.39389_29.36916,,29.463689927025587,"LINESTRING (71.57884697854192 29.391639145056818, 71.5751953125 29.39288971561912, 71.568115234375 29.39398834843162, 71.51416015625 29.390008856244116, 71.50341796875 29.393573309369117, 71.494384765625 29.40814850468162, 71.4892578125 29.38141510624412, 71.48281250000002 29.37042877811912, 71.467041015625 29.36652252811912, 71.452734375 29.370868231244117, 71.44638671875 29.380487371869116, 71.439697265625 29.40814850468162, 71.40810546875002 29.37653229374412, 71.39389257687819 29.369161339894962)",0
152,71.39389_29.36916,71.23445_29.39617,,29.463689927024745,"LINESTRING (71.39389257687819 29.369161339894962, 71.388427734375 29.366327215619116, 71.3638671875 29.37396881718162, 71.3603515625 29.38178131718162, 71.3603515625 29.392206121869116, 71.358642578125 29.40204498905662, 71.349609375 29.40814850468162, 71.34091796875 29.406610418744116, 71.334375 29.39960358280662, 71.322998046875 29.38019440311912, 71.31298828125 29.39203522343162, 71.30185546875 29.40070221561912, 71.30507812500002 29.405047918744117, 71.306640625 29.40875885624412, 71.30927734375001 29.411981512494116, 71.31552734375 29.41498444218162, 71.30576171875 29.422235418744116, 71.2955078125 29.42633698124412, 71.28427734375 29.428241278119117, 71.271484375 29.428583074994116, 71.254638671875 29.426385809369116, 71.24941406250002 29.421014715619116, 71.249267578125 29.414325262494117, 71.247314453125 29.40814850468162, 71.23445482787162 29.396168022709627)",0
153,71.23445_29.39617,71.01560_29.36688,,29.46368992702547,"LINESTRING (71.23445482787162 29.396168022709627, 71.2291015625 29.39118073124412, 71.21816406250002 29.38678619999412, 71.207763671875 29.408710028119117, 71.196044921875 29.41852448124412, 71.18447265625002 29.42133209843162, 71.17910156250002 29.41156647343162, 71.168212890625 29.39740631718162, 71.14462890625 29.384637762494116, 71.12099609375002 29.376727606244117, 71.11005859375001 29.37714264530662, 71.097265625 29.38996002811912, 71.068603515625 29.384784246869117, 71.0155970405623 29.366884347956773)",0
154,71.77490_30.61413,71.98614_30.61589,,29.66626286739687,"LINESTRING (71.77490234375 30.614129949994116, 71.79443359375 30.604120184369116, 71.81796875 30.60004303593162, 71.83203125 30.604754949994117, 71.82275390625 30.620965887494116, 71.84033203125 30.62702057499412, 71.87685546875002 30.627704168744117, 71.88818359375 30.63092682499412, 71.918212890625 30.652215887494116, 71.91884765625002 30.65570709843162, 71.930419921875 30.65546295780662, 71.93662109375 30.651874090619117, 71.94091796875 30.646600653119116, 71.97236328125001 30.62177155155662, 71.98427734375002 30.61615631718162, 71.98614400375249 30.615890577389603)",0
155,71.98614_30.61589,72.24486_30.58170,,29.66626286739562,"LINESTRING (71.98614400375249 30.615890577389603, 72.05458984375002 30.60614655155662, 72.0703125 30.607294012494116, 72.08310546875 30.60004303593162, 72.119873046875 30.596698309369117, 72.15156250000001 30.58173248905662, 72.17392578125 30.57819244999412, 72.19667968750002 30.57977936405662, 72.21435546875 30.58685944218162, 72.22509765625 30.58307526249412, 72.24486211326999 30.581703482828804)",0
156,72.24486_30.58170,72.46049_30.61145,,29.66626286739604,"LINESTRING (72.24486211326999 30.581703482828804, 72.278564453125 30.579364324994117, 72.28798828125002 30.58148834843162, 72.30419921875 30.59088776249412, 72.31298828125 30.593036199994117, 72.32236328125 30.592059637494117, 72.33837890625 30.587762762494116, 72.34716796875 30.58685944218162, 72.36269531250002 30.589618231244117, 72.3876953125 30.60272858280662, 72.405517578125 30.607294012494116, 72.423583984375 30.60846588749412, 72.432861328125 30.607294012494116, 72.43671875000001 30.604754949994117, 72.44257812500001 30.59967682499412, 72.450439453125 30.594989324994117, 72.46005859375 30.593036199994117, 72.46005859375 30.600458074994116, 72.45009765625002 30.605096746869116, 72.44638671875 30.607294012494116, 72.453857421875 30.614129949994116, 72.46048641083372 30.611454248996232)",0
157,72.46049_30.61145,72.69793_30.59956,,29.6662628673965,"LINESTRING (72.46048641083372 30.611454248996232, 72.46728515625 30.60871002811912, 72.49619140625 30.628534246869116, 72.511962890625 30.624383856244116, 72.52578125000002 30.615741278119117, 72.54140625000002 30.62567780155662, 72.55625 30.620965887494116, 72.56728515625002 30.61066315311912, 72.57431640625 30.601678778119116, 72.585205078125 30.59540436405662, 72.632080078125 30.593036199994117, 72.642578125 30.590106512494117, 72.64990234375 30.591571356244117, 72.659423828125 30.600458074994116, 72.6689453125 30.59503815311912, 72.67910156250002 30.59418366093162, 72.689697265625 30.596454168744117, 72.69792797662843 30.599564391335274)",0
158,72.69793_30.59956,72.83949_30.71163,,29.666262867396192,"LINESTRING (72.69792797662843 30.599564391335274, 72.70029296875 30.600458074994116, 72.69833984375 30.603876043744116, 72.69570312500002 30.61102936405662, 72.69345703125 30.614129949994116, 72.709375 30.617792059369116, 72.718017578125 30.61823151249412, 72.72451171875002 30.62164948124412, 72.73447265625 30.63397858280662, 72.74111328125002 30.64655182499412, 72.74521484375 30.66156647343162, 72.743896484375 30.674920965619116, 72.73447265625 30.68244049686912, 72.73447265625 30.689227606244117, 72.74404296875002 30.688104559369116, 72.75146484375 30.689715887494117, 72.75722656250002 30.69269440311912, 72.76171875 30.69611237186912, 72.762451171875 30.69891998905662, 72.76171875 30.71344635624412, 72.76328125 30.71747467655662, 72.76699218750002 30.717303778119117, 72.771484375 30.716083074994117, 72.775390625 30.717157293744116, 72.813232421875 30.717157293744116, 72.82558593750002 30.70587799686912, 72.83339843750002 30.70136139530662, 72.8369140625 30.706317449994117, 72.83949334151097 30.711627137645607)",0
159,72.83949_30.71163,73.01871_30.81262,,29.66626286739652,"LINESTRING (72.83949334151097 30.711627137645607, 72.84316406250002 30.71918366093162, 72.8486328125 30.72662994999412, 72.85429687500002 30.72711823124412, 72.86826171875 30.72260162968162, 72.88173828125002 30.73090241093162, 72.88916015625 30.74664948124412, 72.88525390625 30.76434967655662, 72.9302734375 30.77326080936912, 72.95458984375 30.772479559369117, 72.97470703125 30.76434967655662, 72.989013671875 30.77020905155662, 72.99716796875 30.77777741093162, 72.997314453125 30.78729889530662, 72.98828125 30.799090887494117, 73.005615234375 30.800897528119116, 73.01708984375 30.810809637494117, 73.01870690180922 30.812618821263342)",0
160,73.01871_30.81262,73.16151_30.92258,,29.666262867396224,"LINESTRING (73.01870690180922 30.812618821263342, 73.026953125 30.82184479374412, 73.03955078125 30.827020574994116, 73.04931640625 30.82477448124412, 73.05234375 30.82025787968162, 73.05703125000002 30.81732819218162, 73.071533203125 30.819598699994117, 73.09218750000002 30.832635809369116, 73.096435546875 30.848895574994117, 73.10175781250001 30.86261627811912, 73.12607421875 30.86798737186912, 73.140869140625 30.85614655155662, 73.14951171875 30.85553619999412, 73.1533203125 30.871112371869117, 73.14980468750002 30.87702057499412, 73.13427734375 30.894647528119116, 73.13173828125002 30.90216705936912, 73.13564453125002 30.90717194218162, 73.14248046875002 30.90912506718162, 73.156494140625 30.908954168744117, 73.15927734375 30.91095612186912, 73.16083984375001 30.921258856244116, 73.16150595787589 30.922583844124933)",0
161,73.16151_30.92258,73.35896_31.02989,,29.666262867396217,"LINESTRING (73.16150595787589 30.922583844124933, 73.1630859375 30.92572662968162, 73.17333984375 30.928827215619116, 73.18310546875 30.92523834843162, 73.192138671875 30.924579168744117, 73.20068359375 30.936297918744117, 73.20742187500002 30.928827215619116, 73.22597656250002 30.93500397343162, 73.2330078125 30.939569403119116, 73.2359375 30.946551824994117, 73.23759765625002 30.96478912968162, 73.24033203125 30.973260809369116, 73.24521484375 30.980340887494116, 73.2578125 30.987567449994117, 73.310546875 30.997088934369117, 73.31435546875002 30.99933502811912, 73.330322265625 31.01141998905662, 73.33339843750002 31.010370184369116, 73.3369140625 31.00702545780662, 73.34140625 31.00495026249412, 73.34736328125001 31.00800202030662, 73.353515625 31.015252996869116, 73.35830078125002 31.024188543744117, 73.35895704344405 31.029886092792356)",0
162,73.35896_31.02989,73.50549_31.12503,,29.666262867396945,"LINESTRING (73.35895704344405 31.029886092792356, 73.359375 31.03351471561912, 73.3544921875 31.042108465619116, 73.35009765625 31.05536530155662, 73.36240234375 31.065204168744117, 73.38193359375 31.071307684369117, 73.398681640625 31.07343170780662, 73.38525390625 31.089862371869117, 73.39013671875 31.095477606244117, 73.404541015625 31.09686920780662, 73.419677734375 31.10077545780662, 73.41455078125 31.10639069218162, 73.4091796875 31.116815496869116, 73.40615234375002 31.12128327030662, 73.44326171875002 31.112420965619116, 73.45908203125 31.11066315311912, 73.4810546875 31.114374090619116, 73.50283203125002 31.122821356244117, 73.50549138808488 31.125028514750777)",0
